            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2450803.500000000, A.D. 1997-Dec-21 00:00:00.0000,  1.405910839346119E-02,  9.836513991676419E-01,  6.225313131256516E-06, -1.748154571420147E-02,  1.873908835647808E-04, -6.209124169454570E-07,
2450804.500000000, A.D. 1997-Dec-22 00:00:00.0000, -3.424460024931178E-03,  9.836859893620756E-01,  5.614641250775856E-06, -1.748468869976482E-02, -1.182728893194318E-04, -5.959465508649967E-07,
2450805.500000000, A.D. 1997-Dec-23 00:00:00.0000, -2.090845474088225E-02,  9.834147452175495E-01,  5.042163420832986E-06, -1.748238895449077E-02, -4.242610155721579E-04, -5.447653603121237E-07,
2450806.500000000, A.D. 1997-Dec-24 00:00:00.0000, -3.838740517985056E-02,  9.828373935500604E-01,  4.533292474712589E-06, -1.747459094644212E-02, -7.304702925512920E-04, -4.690575498549533E-07,
2450807.500000000, A.D. 1997-Dec-25 00:00:00.0000, -5.585578540920626E-02,  9.819537672072862E-01,  4.111473358190563E-06, -1.746123922720359E-02, -1.036791568661087E-03, -3.711020457648159E-07,
2450808.500000000, A.D. 1997-Dec-26 00:00:00.0000, -7.330801361194347E-02,  9.807638121421256E-01,  3.797480570174510E-06, -1.744227742236569E-02, -1.343107255267214E-03, -2.540076054131174E-07,
2450809.500000000, A.D. 1997-Dec-27 00:00:00.0000, -9.073845131758619E-02,  9.792675976060988E-01,  3.608442070459027E-06, -1.741764889014853E-02, -1.649287674437015E-03, -1.220081897818263E-07,
2450810.500000000, A.D. 1997-Dec-28 00:00:00.0000, -1.081414044415415E-01,  9.774653302490286E-01,  3.556576475695740E-06, -1.738729978327297E-02, -1.955187081634085E-03,  1.927747286574647E-08,
2450811.500000000, A.D. 1997-Dec-29 00:00:00.0000, -1.255111287652338E-01,  9.753573718122700E-01,  3.647740299111251E-06, -1.735118487458538E-02, -2.260640722769691E-03,  1.627486588491914E-07,
2450812.500000000, A.D. 1997-Dec-30 00:00:00.0000, -1.428418424775618E-01,  9.729442585383452E-01,  3.880016302924741E-06, -1.730927568624305E-02, -2.565464633247499E-03,  3.000225183535511E-07,
2450813.500000000, A.D. 1997-Dec-31 00:00:00.0000, -1.601277473758496E-01,  9.702267187679375E-01,  4.242689098012545E-06, -1.726156931567010E-02, -2.869459641832029E-03,  4.220143429792555E-07,
2450814.500000000, A.D. 1998-Jan-01 00:00:00.0000, -1.773630582004754E-01,  9.672056842200050E-01,  4.715981754266223E-06, -1.720809541550870E-02, -3.172419921590675E-03,  5.198602964339743E-07,
2450815.500000000, A.D. 1998-Jan-02 00:00:00.0000, -1.945420369379689E-01,  9.638822909501762E-01,  5.271814255590961E-06, -1.714891880105626E-02, -3.474144708005398E-03,  5.859968829763541E-07,
2450816.500000000, A.D. 1998-Jan-03 00:00:00.0000, -2.116590269504648E-01,  9.602578681407783E-01,  5.875606450627791E-06, -1.708413645084211E-02, -3.774450391239490E-03,  6.151239512317737E-07,
2450817.500000000, A.D. 1998-Jan-04 00:00:00.0000, -2.287084815348039E-01,  9.563339158773576E-01,  6.488882855835277E-06, -1.701386964693758E-02, -4.073180024664157E-03,  6.048160844691535E-07,
2450818.500000000, A.D. 1998-Jan-05 00:00:00.0000, -2.456849830959167E-01,  9.521120755135396E-01,  7.072267456595760E-06, -1.693825349776820E-02, -4.370208491836666E-03,  5.556898781243933E-07,
2450819.500000000, A.D. 1998-Jan-06 00:00:00.0000, -2.625832515856768E-01,  9.475940971220511E-01,  7.588444165586771E-06, -1.685742630686156E-02, -4.665443285202510E-03,  4.711875472897007E-07,
2450820.500000000, A.D. 1998-Jan-07 00:00:00.0000, -2.793981429497946E-01,  9.427818079185299E-01,  8.004765814383750E-06, -1.677152038814448E-02, -4.958822011254773E-03,  3.571144838791373E-07,
2450821.500000000, A.D. 1998-Jan-08 00:00:00.0000, -2.961246393551688E-01,  9.376770842639899E-01,  8.295331505201961E-06, -1.668065481987836E-02, -5.250307913513369E-03,  2.210545862248367E-07,
